8.11999989 	 -6.88000011 	 3190204649.1264853 	 13.955371345778078 	 20.844697217248232 
8.11999989 	 -6.64000034 	 3190204649.1264877 	 13.955374581172114 	 20.844698217749425 
8.11999989 	 -6.39999962 	 3190204649.1264896 	 13.955377898005214 	 20.844699270381827 
8.11999989 	 -6.15999985 	 3190204649.1264915 	 13.955381298886538 	 20.84470038905882 
8.11999989 	 -5.92000008 	 3190204649.1264935 	 13.955384784587668 	 20.844701578830104 
8.11999989 	 -5.68000031 	 3190204649.1264963 	 13.955388356235648 	 20.844702829768263 
8.11999989 	 -5.44000053 	 3190204649.1264987 	 13.95539201542883 	 20.84470395473618 
8.11999989 	 -5.19999981 	 3190204649.1265016 	 13.955395761311115 	 20.844704868630043 
8.11999989 	 -4.96000004 	 3190204649.126505 	 13.955399596404886 	 20.84470560445699 
8.11999989 	 -4.72000027 	 3190204649.126508 	 13.95540352145294 	 20.84470637944344 
8.11999989 	 -4.47999954 	 3190204649.126512 	 13.955407534778633 	 20.844707185648023 
8.11999989 	 -4.23999977 	 3190204649.126516 	 13.955411638725446 	 20.84470804899443 
8.11999989 	 -4.0 	 3190204649.12652 	 13.955415832618844 	 20.84470897561279 
8.11999989 	 -3.76000023 	 3190204649.1265244 	 13.955420116229302 	 20.844709972014233 
8.11999989 	 -3.52000046 	 3190204649.126529 	 13.955424489973018 	 20.844710864867825 
8.11999989 	 -3.27999973 	 3190204649.1265345 	 13.955428950265762 	 20.844711659685185 
8.11999989 	 -3.03999996 	 3190204649.1265397 	 13.955433498676465 	 20.84471244363141 
8.11999989 	 -2.80000019 	 3190204649.126546 	 13.955438133271759 	 20.844713087167843 
8.11999989 	 -2.55999994 	 3190204649.126552 	 13.955442850448135 	 20.844713795183033 
8.11999989 	 -2.32000017 	 3190204649.126559 	 13.95544764992108 	 20.844714576224135 
8.11999989 	 -2.07999992 	 3190204649.126566 	 13.955452526383416 	 20.844715409317143 
8.11999989 	 -1.84000015 	 3190204649.126573 	 13.955457478007967 	 20.844716127439472 
8.11999989 	 -1.60000038 	 3190204649.1265807 	 13.955462500662831 	 20.84471672449394 
8.11999989 	 -1.36000013 	 3190204649.1265893 	 13.95546758807578 	 20.844717171670652 
8.11999989 	 -1.11999989 	 3190204649.126598 	 13.95547273449756 	 20.84471769732038 
8.11999989 	 -0.880000114 	 3190204649.126607 	 13.955477934773883 	 20.844718312149457 
8.11999989 	 -0.640000343 	 3190204649.126616 	 13.95548318241521 	 20.844719027327265 
8.11999989 	 -0.399999619 	 3190204649.126626 	 13.955488464193452 	 20.844719596337942 
8.11999989 	 -0.159999847 	 3190204649.126636 	 13.955493775438844 	 20.844720142566157 
8.11999989 	 0.0799999237 	 3190204649.126646 	 13.955499104903435 	 20.844720802276058 
8.11999989 	 0.320000172 	 3190204649.1266565 	 13.95550443811654 	 20.844721432740112 
8.11999989 	 0.559999943 	 3190204649.126667 	 13.955509764771664 	 20.84472179198146 
8.11999989 	 0.799999714 	 3190204649.126678 	 13.955515070658455 	 20.844722097922304 
8.11999989 	 1.03999996 	 3190204649.126689 	 13.955520337102403 	 20.844722529518265 
8.11999989 	 1.27999973 	 3190204649.1267 	 13.955525550017189 	 20.84472310025776 
8.11999989 	 1.5199995 	 3190204649.1267104 	 13.95553069212347 	 20.844723727723967 
8.11999989 	 1.76000023 	 3190204649.1267214 	 13.955535736851337 	 20.84472443317048 
8.11999989 	 2.0 	 3190204649.126732 	 13.955540669447759 	 20.8447251146386 
8.11999989 	 2.23999977 	 3190204649.126742 	 13.955545467348886 	 20.844725739620138 
8.11999989 	 2.4800005 	 3190204649.1267514 	 13.955550099322299 	 20.84472606267046 
8.11999989 	 2.72000027 	 3190204649.1267605 	 13.955554547168974 	 20.844726229162717 
8.11999989 	 2.96000004 	 3190204649.126769 	 13.955558784576105 	 20.844726453714614 
8.11999989 	 3.20000076 	 3190204649.1267767 	 13.955562776655931 	 20.8447268508372 
8.11999989 	 3.44000053 	 3190204649.126784 	 13.955566502737105 	 20.844727430618008 
8.11999989 	 3.68000031 	 3190204649.12679 	 13.95556993155612 	 20.84472819961837 
8.11999989 	 3.92000008 	 3190204649.126795 	 13.955573034233247 	 20.844729162840355 
8.11999989 	 4.15999985 	 3190204649.1267996 	 13.95557578182567 	 20.844730323000405 
8.11999989 	 4.39999962 	 3190204649.1268024 	 13.9555781484314 	 20.84473151344395 
8.11999989 	 4.64000034 	 3190204649.126805 	 13.95558009839262 	 20.844732546113956 
8.11999989 	 4.88000011 	 3190204649.126806 	 13.955581612981423 	 20.844733301578763 
8.11999989 	 5.11999989 	 3190204649.1268053 	 13.9555826644275 	 20.84473388933408 
8.11999989 	 5.35999966 	 3190204649.126804 	 13.955583229729267 	 20.84473442639641 
8.11999989 	 5.59999943 	 3190204649.1268015 	 13.955583290729827 	 20.8447351281329 
8.11999989 	 5.84000015 	 3190204649.1267977 	 13.95558282191343 	 20.84473581184874 
8.11999989 	 6.07999992 	 3190204649.1267934 	 13.955581816280024 	 20.844736476255406 
8.11999989 	 6.31999969 	 3190204649.1267877 	 13.955580260218547 	 20.844737082936764 
8.11999989 	 6.55999947 	 3190204649.126781 	 13.955578146452588 	 20.84473762447616 
8.11999989 	 6.79999924 	 3190204649.126774 	 13.955575472008471 	 20.84473805665048 
8.11999989 	 7.03999901 	 3190204649.1267653 	 13.955572242637402 	 20.844738276385243 
8.11999989 	 7.28000069 	 3190204649.1267567 	 13.955568450666883 	 20.844738376434673 
8.11999989 	 7.52000046 	 3190204649.126747 	 13.955564119907024 	 20.8447385117684 
8.11999989 	 7.76000023 	 3190204649.126737 	 13.95555926069404 	 20.84473846770487 
8.11999989 	 8.0 	 3190204649.126727 	 13.955553892276177 	 20.844738363903048 
8.11999989 	 8.23999977 	 3190204649.126716 	 13.955548038124252 	 20.84473792921166 
8.11999989 	 8.47999954 	 3190204649.126705 	 13.955541725668182 	 20.84473738472149 
8.11999989 	 8.71999931 	 3190204649.126694 	 13.955534989243228 	 20.844736663523257 
8.11999989 	 8.96000099 	 3190204649.126683 	 13.955527853229265 	 20.844735918565092 
8.11999989 	 9.20000076 	 3190204649.1266723 	 13.955520364639073 	 20.844734821527606 
8.11999989 	 9.44000053 	 3190204649.1266613 	 13.955512559488982 	 20.844733682467744 
8.11999989 	 9.68000031 	 3190204649.1266503 	 13.955504478833117 	 20.844732185593752 
8.11999989 	 9.92000008 	 3190204649.12664 	 13.955496164969322 	 20.844730595213484 
8.11999989 	 10.1599998 	 3190204649.1266294 	 13.955487663264725 	 20.844728829649792 
8.11999989 	 10.4000015 	 3190204649.1266193 	 13.955479008010828 	 20.844727068615825 
8.11999989 	 10.6399994 	 3190204649.12661 	 13.955470256610043 	 20.84472506293388 
8.11999989 	 10.8800011 	 3190204649.1266003 	 13.955461435238444 	 20.8447227176502 
8.11999989 	 11.1199989 	 3190204649.1265917 	 13.955452599080912 	 20.844720441235214 
8.11999989 	 11.3600006 	 3190204649.126583 	 13.955443773632762 	 20.844717742730477 
8.11999989 	 11.5999985 	 3190204649.126575 	 13.95543500771686 	 20.844715105181265 
8.11999989 	 11.8400002 	 3190204649.1265674 	 13.95542632604726 	 20.84471254106678 
8.11999989 	 12.0799999 	 3190204649.12656 	 13.955417765996131 	 20.844709993213772 
8.11999989 	 12.3199997 	 3190204649.1265535 	 13.955409355163848 	 20.844707459907244 
8.11999989 	 12.5599995 	 3190204649.126547 	 13.95540111977852 	 20.84470491094635 
8.11999989 	 12.7999992 	 3190204649.1265407 	 13.955393083212318 	 20.844702500078874 
8.11999989 	 13.039999 	 3190204649.1265354 	 13.95538526619706 	 20.84470007983338 
8.11999989 	 13.2800007 	 3190204649.1265297 	 13.955377684232431 	 20.84469781506026 
8.11999989 	 13.5200005 	 3190204649.126525 	 13.955370353625733 	 20.844695635686442 
8.11999989 	 13.7600002 	 3190204649.1265206 	 13.95536328541721 	 20.84469361947542 
8.11999989 	 14.0 	 3190204649.126516 	 13.955356488494886 	 20.84469162233855 
8.11999989 	 14.2399998 	 3190204649.126512 	 13.955349969325821 	 20.844689719737264 
8.11999989 	 14.4799995 	 3190204649.1265087 	 13.955343732070427 	 20.844687952269748 
8.11999989 	 14.7199993 	 3190204649.1265054 	 13.955337778820294 	 20.84468634267181 
8.11999989 	 14.960001 	 3190204649.126502 	 13.95533210900848 	 20.84468481524789 
8.11999989 	 15.2000008 	 3190204649.126499 	 13.95532672148265 	 20.844683344999808 
8.11999989 	 15.4400005 	 3190204649.1264963 	 13.955321612692607 	 20.844682032637095 
8.11999989 	 15.6800003 	 3190204649.126494 	 13.955316777890998 	 20.84468080565482 
8.11999989 	 15.9200001 	 3190204649.1264915 	 13.955312211164637 	 20.844679649846974 
8.11999989 	 16.1599998 	 3190204649.1264896 	 13.955307905616731 	 20.844678609587827 
8.11999989 	 16.4000015 	 3190204649.1264877 	 13.955303853326486 	 20.844677656122595 
8.11999989 	 16.6399994 	 3190204649.1264853 	 13.955300046063215 	 20.84467678151295 
8.11999989 	 16.8800011 	 3190204649.1264644 	 13.955243087784538 	 20.844663603344014 
8.35999966 	 -6.88000011 	 3190204649.1264877 	 13.955375197550929 	 20.844698122656233 
8.35999966 	 -6.64000034 	 3190204649.1264896 	 13.955378595480859 	 20.844699140867764 
8.35999966 	 -6.39999962 	 3190204649.1264915 	 13.955382081470464 	 20.84470022065046 
8.35999966 	 -6.15999985 	 3190204649.126494 	 13.955385658343678 	 20.844701358964265 
8.35999966 	 -5.92000008 	 3190204649.1264963 	 13.955389327090993 	 20.84470256998426 
8.35999966 	 -5.68000031 	 3190204649.126499 	 13.955393089057536 	 20.844703859542367 
8.35999966 	 -5.44000053 	 3190204649.126502 	 13.955396946062471 	 20.844705212086286 
8.35999966 	 -5.19999981 	 3190204649.1265054 	 13.955400897454867 	 20.844706389162393 
8.35999966 	 -4.96000004 	 3190204649.126509 	 13.955404945978655 	 20.844707326799217 
8.35999966 	 -4.72000027 	 3190204649.126513 	 13.955409092588758 	 20.844708119749036 
8.35999966 	 -4.47999954 	 3190204649.126517 	 13.955413335788773 	 20.8447089613073 
8.35999966 	 -4.23999977 	 3190204649.126521 	 13.95541767813602 	 20.844709843120736 
8.35999966 	 -4.0 	 3190204649.126526 	 13.955422119132951 	 20.84471078915423 
8.35999966 	 -3.76000023 	 3190204649.126531 	 13.955426658721107 	 20.84471180627261 
8.35999966 	 -3.52000046 	 3190204649.126537 	 13.955431297488976 	 20.8447128948767 
8.35999966 	 -3.27999973 	 3190204649.1265426 	 13.955436031942407 	 20.844713780372732 
8.35999966 	 -3.03999996 	 3190204649.126549 	 13.955440863813312 	 20.844714659495104 
